timestamp,open,high,low,close,close2
'2016.03.14 02:00',1.43752,1.43767,1.43746,1.43762,1.439059
'2016.03.14 03:00',1.43611,1.43691,1.43608,1.43667,1.438235
'2016.03.14 04:00',1.43699,1.43733,1.43682,1.437,1.438591
'2016.03.14 05:00',1.43433,1.43475,1.43433,1.43474,1.436342
'2016.03.14 06:00',1.4372,1.43731,1.43699,1.437,1.438587
'2016.03.14 07:00',1.4355,1.4356,1.43542,1.43551,1.437104
'2016.03.14 08:00',1.43448,1.43474,1.43447,1.4347,1.436325
'2016.03.14 09:00',1.43664,1.43675,1.4364,1.43649,1.438082
'2016.03.14 10:00',1.43227,1.43259,1.43216,1.43237,1.434227
'2016.03.14 11:00',1.43271,1.43283,1.43241,1.43249,1.434382
'2016.03.14 12:00',1.43212,1.43279,1.43212,1.43266,1.434451
'2016.03.14 13:00',1.4322,1.43231,1.43204,1.4321,1.433974
'2016.03.14 14:00',1.43095,1.43102,1.43083,1.43102,1.432879
'2016.03.14 15:00',1.4299,1.42998,1.4299,1.42995,1.431915
'2016.03.14 16:00',1.42937,1.42992,1.42937,1.42992,1.431852
'2016.03.14 17:00',1.42979,1.42988,1.42979,1.42987,1.431831
'2016.03.14 18:00',1.42996,1.43019,1.42996,1.43004,1.432048
'2016.03.14 19:00',1.42982,1.43006,1.42982,1.43002,1.431977
'2016.03.14 20:00',1.42794,1.42798,1.4279,1.42792,1.43005
'2016.03.14 21:00',1.42735,1.42737,1.42732,1.42734,1.429503
'2016.03.14 22:00',1.42817,1.42836,1.42817,1.42827,1.430385
'2016.03.14 23:00',1.42738,1.42738,1.4273,1.42736,1.429512
'2016.03.15 00:00',1.42779,1.42782,1.42772,1.42773,1.429886
'2016.03.15 01:00',1.42699,1.42701,1.42699,1.427,1.429184
'2016.03.15 02:00',1.42638,1.42659,1.42638,1.42643,1.428721
'2016.03.15 03:00',1.42737,1.42762,1.42682,1.42686,1.429334
'2016.03.15 04:00',1.42537,1.42605,1.42537,1.42602,1.428262
'2016.03.15 05:00',1.42335,1.42358,1.42312,1.42314,1.425804
'2016.03.15 06:00',1.41545,1.41596,1.41544,1.41582,1.419021
'2016.03.15 07:00',1.4159,1.41598,1.41575,1.41577,1.419011
'2016.03.15 08:00',1.41593,1.41594,1.41543,1.41543,1.418805
'2016.03.15 09:00',1.41788,1.41847,1.41788,1.41843,1.421336
'2016.03.15 10:00',1.41613,1.41635,1.41606,1.41619,1.41937
'2016.03.15 11:00',1.4161,1.41623,1.41601,1.41615,1.419299
'2016.03.15 12:00',1.41651,1.41654,1.41595,1.416,1.419327
'2016.03.15 13:00',1.41436,1.41453,1.41432,1.41453,1.417804
'2016.03.15 14:00',1.41561,1.41563,1.4153,1.41546,1.418697
'2016.03.15 15:00',1.41577,1.41595,1.41568,1.41576,1.418995
'2016.03.15 16:00',1.41495,1.41539,1.41495,1.41539,1.418572
'2016.03.15 17:00',1.41496,1.41517,1.41479,1.41502,1.418298
'2016.03.15 18:00',1.41514,1.41539,1.41514,1.41527,1.418527
'2016.03.15 19:00',1.41585,1.41586,1.41556,1.41556,1.41885
'2016.03.15 20:00',1.41551,1.41561,1.4155,1.41559,1.418776
'2016.03.15 21:00',1.4143,1.41432,1.41412,1.41421,1.417557
'2016.03.15 22:00',1.41398,1.41411,1.41398,1.4141,1.417427
'2016.03.15 23:00',1.41365,1.41365,1.41357,1.41357,1.416979
'2016.03.16 00:00',1.41302,1.41322,1.41301,1.41322,1.416627
'2016.03.16 01:00',1.41355,1.41364,1.41355,1.41359,1.416989
'2016.03.16 02:00',1.41251,1.41262,1.41251,1.41262,1.416093
'2016.03.16 03:00',1.41059,1.41097,1.41056,1.41097,1.414599
'2016.03.16 04:00',1.41003,1.41035,1.4098,1.41022,1.413968
'2016.03.16 05:00',1.41172,1.41184,1.41145,1.41159,1.415253
'2016.03.16 06:00',1.41167,1.41191,1.41138,1.41149,1.415234
'2016.03.16 07:00',1.41142,1.41147,1.41115,1.41127,1.414947
'2016.03.16 08:00',1.4097,1.4102,1.4097,1.41006,1.413848
'2016.03.16 09:00',1.40646,1.40664,1.40633,1.40643,1.410647
'2016.03.16 10:00',1.40656,1.40659,1.40611,1.40616,1.410478
'2016.03.16 11:00',1.40801,1.4082,1.408,1.408,1.41205
'2016.03.16 12:00',1.40994,1.41001,1.40952,1.40957,1.413518
'2016.03.16 13:00',1.41016,1.41032,1.40999,1.41016,1.413942
'2016.03.16 14:00',1.41176,1.41806,1.41164,1.41806,1.420722
'2016.03.16 15:00',1.4226,1.42327,1.42224,1.42325,1.425675
'2016.03.16 16:00',1.42708,1.42727,1.42693,1.42726,1.429398
'2016.03.16 17:00',1.42559,1.42574,1.42537,1.42547,1.427867
'2016.03.16 18:00',1.42499,1.42555,1.42499,1.42555,1.427821
'2016.03.16 19:00',1.42482,1.42487,1.42471,1.42473,1.427143
'2016.03.16 20:00',1.42503,1.42503,1.42472,1.42472,1.427193
'2016.03.16 21:00',1.42677,1.42721,1.42677,1.42718,1.42934
'2016.03.16 22:00',1.42626,1.42637,1.42584,1.42585,1.428312
'2016.03.16 23:00',1.42623,1.42629,1.4262,1.42621,1.428484
'2016.03.17 00:00',1.42576,1.42588,1.42572,1.42581,1.428107
'2016.03.17 01:00',1.42296,1.42331,1.42287,1.42331,1.425765
'2016.03.17 02:00',1.4239,1.42413,1.42389,1.42405,1.426495
'2016.03.17 03:00',1.42378,1.42387,1.42375,1.42385,1.426287
'2016.03.17 04:00',1.42557,1.42571,1.42505,1.42536,1.427769
'2016.03.17 05:00',1.42987,1.43018,1.42971,1.43015,1.432072
'2016.03.17 06:00',1.42881,1.43058,1.4288,1.43039,1.432323
'2016.03.17 07:00',1.43456,1.43459,1.43415,1.43424,1.436007
'2016.03.17 08:00',1.43624,1.43852,1.43616,1.43749,1.439309
'2016.03.17 09:00',1.44066,1.44093,1.4403,1.44079,1.44204
'2016.03.17 10:00',1.44734,1.44963,1.44734,1.44946,1.450219
'2016.03.17 11:00',1.44696,1.44705,1.44663,1.44675,1.447764
'2016.03.17 12:00',1.44892,1.44938,1.44862,1.44932,1.450079
'2016.03.17 13:00',1.44835,1.44888,1.44834,1.44877,1.449611
'2016.03.17 14:00',1.44731,1.44744,1.44725,1.44739,1.448281
'2016.03.17 15:00',1.4477,1.44819,1.44769,1.44816,1.448993
'2016.03.17 16:00',1.44904,1.44904,1.44846,1.44878,1.44965
'2016.03.17 17:00',1.44781,1.44795,1.44743,1.44743,1.448509
'2016.03.17 18:00',1.44741,1.44786,1.44741,1.44779,1.448664
'2016.03.17 19:00',1.44743,1.44746,1.44737,1.44738,1.448291
'2016.03.17 20:00',1.44739,1.44739,1.44725,1.44725,1.448188
'2016.03.17 21:00',1.44817,1.44853,1.44817,1.44847,1.44931
'2016.03.17 22:00',1.44839,1.44864,1.44839,1.44863,1.449443
'2016.03.17 23:00',1.44703,1.4471,1.44698,1.447,1.447939
'2016.03.18 00:00',1.44575,1.44591,1.44574,1.44575,1.446782
'2016.03.18 01:00',1.44619,1.4462,1.44606,1.44614,1.447096
'2016.03.18 02:00',1.44622,1.44659,1.44621,1.44659,1.447492
'2016.03.18 03:00',1.44498,1.44506,1.44437,1.4448,1.445863
'2016.03.18 04:00',1.44519,1.44519,1.44422,1.44426,1.445637
'2016.03.18 05:00',1.44164,1.44202,1.44164,1.44197,1.443146
'2016.03.18 06:00',1.44408,1.44436,1.44402,1.44417,1.445289
'2016.03.18 07:00',1.44412,1.44459,1.44411,1.44453,1.445564
'2016.03.18 08:00',1.44673,1.44687,1.44661,1.44681,1.447728
'2016.03.18 09:00',1.449,1.44942,1.44899,1.44933,1.45014
